week,product_id,product,category,state,price,quantity,log_price,log_quantity,seasonality,elasticity,intercept
87,Mazda (Florida),Mazda,SmallSUV,Florida,264.13,275,5.5764,5.6168,-0.8855,-0.9446873823876252,9.255269024416702
88,Mazda (Florida),Mazda,SmallSUV,Florida,304.69,232,5.7193,5.4467,-0.935,-0.9446873823876252,9.255269024416702
89,Mazda (Florida),Mazda,SmallSUV,Florida,309.31,211,5.7344,5.3519,-0.9709,-0.9446873823876252,9.255269024416702
90,Mazda (Florida),Mazda,SmallSUV,Florida,335.18,184,5.8147,5.2149,-0.9927,-0.9446873823876252,9.255269024416702
91,Mazda (Florida),Mazda,SmallSUV,Florida,356.01,164,5.875,5.0999,-1.0,-0.9446873823876252,9.255269024416702
92,Mazda (Florida),Mazda,SmallSUV,Florida,362.62,170,5.8934,5.1358,-0.9927,-0.9446873823876252,9.255269024416702
93,Mazda (Florida),Mazda,SmallSUV,Florida,345.12,193,5.8439,5.2627,-0.9709,-0.9446873823876252,9.255269024416702
94,Mazda (Florida),Mazda,SmallSUV,Florida,363.9,167,5.8969,5.118,-0.935,-0.9446873823876252,9.255269024416702
95,Mazda (Florida),Mazda,SmallSUV,Florida,337.64,204,5.822,5.3181,-0.8855,-0.9446873823876252,9.255269024416702
96,Mazda (Florida),Mazda,SmallSUV,Florida,365.78,166,5.902,5.112,-0.823,-0.9446873823876252,9.255269024416702
97,Mazda (Florida),Mazda,SmallSUV,Florida,369.45,154,5.912,5.037,-0.7485,-0.9446873823876252,9.255269024416702
98,Mazda (Florida),Mazda,SmallSUV,Florida,323.6,239,5.7795,5.4765,-0.6631,-0.9446873823876252,9.255269024416702
99,Mazda (Florida),Mazda,SmallSUV,Florida,318.14,208,5.7625,5.3375,-0.5681,-0.9446873823876252,9.255269024416702
100,Mazda (Florida),Mazda,SmallSUV,Florida,328.71,200,5.7952,5.2983,-0.4647,-0.9446873823876252,9.255269024416702
101,Mazda (Florida),Mazda,SmallSUV,Florida,324.84,193,5.7833,5.2627,-0.3546,-0.9446873823876252,9.255269024416702
102,Mazda (Florida),Mazda,SmallSUV,Florida,336.66,229,5.8191,5.4337,-0.2393,-0.9446873823876252,9.255269024416702
103,Mazda (Florida),Mazda,SmallSUV,Florida,322.65,274,5.7766,5.6131,-0.1205,-0.9446873823876252,9.255269024416702
0,Mazda (NewYork),Mazda,SmallSUV,NewYork,265.31,2407,5.5809,7.7861,0.0,-1.018232454803909,11.52665759648826
1,Mazda (NewYork),Mazda,SmallSUV,NewYork,265.73,2529,5.5825,7.8356,0.1205,-1.018232454803909,11.52665759648826
2,Mazda (NewYork),Mazda,SmallSUV,NewYork,261.14,3018,5.5651,8.0123,0.2393,-1.018232454803909,11.52665759648826
3,Mazda (NewYork),Mazda,SmallSUV,NewYork,277.67,2069,5.6264,7.6348,0.3546,-1.018232454803909,11.52665759648826
4,Mazda (NewYork),Mazda,SmallSUV,NewYork,266.11,3450,5.5839,8.1461,0.4647,-1.018232454803909,11.52665759648826
5,Mazda (NewYork),Mazda,SmallSUV,NewYork,270.31,3645,5.5996,8.2011,0.5681,-1.018232454803909,11.52665759648826
6,Mazda (NewYork),Mazda,SmallSUV,NewYork,271.23,2011,5.603,7.6064,0.6631,-1.018232454803909,11.52665759648826
7,Mazda (NewYork),Mazda,SmallSUV,NewYork,250.92,3051,5.5251,8.0232,0.7485,-1.018232454803909,11.52665759648826
8,Mazda (NewYork),Mazda,SmallSUV,NewYork,234.91,3031,5.4592,8.0166,0.823,-1.018232454803909,11.52665759648826
9,Mazda (NewYork),Mazda,SmallSUV,NewYork,235.05,3182,5.4598,8.0653,0.8855,-1.018232454803909,11.52665759648826
10,Mazda (NewYork),Mazda,SmallSUV,NewYork,259.52,2834,5.5589,7.9494,0.935,-1.018232454803909,11.52665759648826
11,Mazda (NewYork),Mazda,SmallSUV,NewYork,267.15,3205,5.5878,8.0725,0.9709,-1.018232454803909,11.52665759648826
12,Mazda (NewYork),Mazda,SmallSUV,NewYork,245.07,3126,5.5015,8.0475,0.9927,-1.018232454803909,11.52665759648826
13,Mazda (NewYork),Mazda,SmallSUV,NewYork,209.77,3346,5.346,8.1155,1.0,-1.018232454803909,11.52665759648826
14,Mazda (NewYork),Mazda,SmallSUV,NewYork,217.6,3503,5.3827,8.1614,0.9927,-1.018232454803909,11.52665759648826
15,Mazda (NewYork),Mazda,SmallSUV,NewYork,216.56,3867,5.3779,8.2602,0.9709,-1.018232454803909,11.52665759648826
16,Mazda (NewYork),Mazda,SmallSUV,NewYork,229.27,2958,5.4349,7.9923,0.935,-1.018232454803909,11.52665759648826
17,Mazda (NewYork),Mazda,SmallSUV,NewYork,219.4,2879,5.3909,7.9652,0.8855,-1.018232454803909,11.52665759648826
18,Mazda (NewYork),Mazda,SmallSUV,NewYork,223.27,4297,5.4084,8.3657,0.823,-1.018232454803909,11.52665759648826
19,Mazda (NewYork),Mazda,SmallSUV,NewYork,232.92,3015,5.4507,8.0114,0.7485,-1.018232454803909,11.52665759648826
20,Mazda (NewYork),Mazda,SmallSUV,NewYork,227.77,3168,5.4283,8.0609,0.6631,-1.018232454803909,11.52665759648826
21,Mazda (NewYork),Mazda,SmallSUV,NewYork,222.97,3089,5.407,8.0356,0.5681,-1.018232454803909,11.52665759648826
22,Mazda (NewYork),Mazda,SmallSUV,NewYork,223.25,3449,5.4083,8.1458,0.4647,-1.018232454803909,11.52665759648826
23,Mazda (NewYork),Mazda,SmallSUV,NewYork,229.39,3834,5.4354,8.2517,0.3546,-1.018232454803909,11.52665759648826
24,Mazda (NewYork),Mazda,SmallSUV,NewYork,229.22,3238,5.4347,8.0827,0.2393,-1.018232454803909,11.52665759648826
25,Mazda (NewYork),Mazda,SmallSUV,NewYork,240.66,2379,5.4834,7.7744,0.1205,-1.018232454803909,11.52665759648826
26,Mazda (NewYork),Mazda,SmallSUV,NewYork,235.17,2454,5.4603,7.8055,-0.0,-1.018232454803909,11.52665759648826
27,Mazda (NewYork),Mazda,SmallSUV,NewYork,220.06,2914,5.3939,7.9773,-0.1205,-1.018232454803909,11.52665759648826
28,Mazda (NewYork),Mazda,SmallSUV,NewYork,242.92,2601,5.4927,7.8637,-0.2393,-1.018232454803909,11.52665759648826
29,Mazda (NewYork),Mazda,SmallSUV,NewYork,235.69,2212,5.4625,7.7017,-0.3546,-1.018232454803909,11.52665759648826
30,Mazda (NewYork),Mazda,SmallSUV,NewYork,229.08,3039,5.4341,8.0193,-0.4647,-1.018232454803909,11.52665759648826
31,Mazda (NewYork),Mazda,SmallSUV,NewYork,228.33,2445,5.4308,7.8018,-0.5681,-1.018232454803909,11.52665759648826
32,Mazda (NewYork),Mazda,SmallSUV,NewYork,229.1,3275,5.4341,8.0941,-0.6631,-1.018232454803909,11.52665759648826
33,Mazda (NewYork),Mazda,SmallSUV,NewYork,224.71,3461,5.4148,8.1493,-0.7485,-1.018232454803909,11.52665759648826
34,Mazda (NewYork),Mazda,SmallSUV,NewYork,224.52,2663,5.4139,7.8872,-0.823,-1.018232454803909,11.52665759648826
35,Mazda (NewYork),Mazda,SmallSUV,NewYork,224.07,2860,5.412,7.9586,-0.8855,-1.018232454803909,11.52665759648826
36,Mazda (NewYork),Mazda,SmallSUV,NewYork,226.04,2292,5.4207,7.7372,-0.935,-1.018232454803909,11.52665759648826
37,Mazda (NewYork),Mazda,SmallSUV,NewYork,200.9,3149,5.3028,8.0548,-0.9709,-1.018232454803909,11.52665759648826
38,Mazda (NewYork),Mazda,SmallSUV,NewYork,220.71,2468,5.3969,7.8112,-0.9927,-1.018232454803909,11.52665759648826
39,Mazda (NewYork),Mazda,SmallSUV,NewYork,219.09,2337,5.3895,7.7566,-1.0,-1.018232454803909,11.52665759648826
40,Mazda (NewYork),Mazda,SmallSUV,NewYork,225.55,2492,5.4185,7.8208,-0.9927,-1.018232454803909,11.52665759648826
41,Mazda (NewYork),Mazda,SmallSUV,NewYork,210.53,2576,5.3496,7.854,-0.9709,-1.018232454803909,11.52665759648826
42,Mazda (NewYork),Mazda,SmallSUV,NewYork,205.63,2726,5.3261,7.9106,-0.935,-1.018232454803909,11.52665759648826
43,Mazda (NewYork),Mazda,SmallSUV,NewYork,198.83,3392,5.2925,8.1292,-0.8855,-1.018232454803909,11.52665759648826
44,Mazda (NewYork),Mazda,SmallSUV,NewYork,213.99,2596,5.3659,7.8617,-0.823,-1.018232454803909,11.52665759648826
45,Mazda (NewYork),Mazda,SmallSUV,NewYork,207.82,3638,5.3367,8.1992,-0.7485,-1.018232454803909,11.52665759648826
46,Mazda (NewYork),Mazda,SmallSUV,NewYork,215.85,2464,5.3746,7.8095,-0.6631,-1.018232454803909,11.52665759648826
47,Mazda (NewYork),Mazda,SmallSUV,NewYork,208.94,3686,5.342,8.2123,-0.5681,-1.018232454803909,11.52665759648826
48,Mazda (NewYork),Mazda,SmallSUV,NewYork,204.26,2742,5.3194,7.9164,-0.4647,-1.018232454803909,11.52665759648826
49,Mazda (NewYork),Mazda,SmallSUV,NewYork,201.77,3142,5.3071,8.0526,-0.3546,-1.018232454803909,11.52665759648826
50,Mazda (NewYork),Mazda,SmallSUV,NewYork,215.15,2852,5.3713,7.9558,-0.2393,-1.018232454803909,11.52665759648826
51,Mazda (NewYork),Mazda,SmallSUV,NewYork,195.75,3241,5.2768,8.0836,-0.1205,-1.018232454803909,11.52665759648826
52,Mazda (NewYork),Mazda,SmallSUV,NewYork,183.29,4010,5.211,8.2965,0.0,-1.018232454803909,11.52665759648826
53,Mazda (NewYork),Mazda,SmallSUV,NewYork,166.28,4869,5.1137,8.4906,0.1205,-1.018232454803909,11.52665759648826
54,Mazda (NewYork),Mazda,SmallSUV,NewYork,157.48,5066,5.0593,8.5303,0.2393,-1.018232454803909,11.52665759648826
55,Mazda (NewYork),Mazda,SmallSUV,NewYork,151.22,4403,5.0187,8.39,0.3546,-1.018232454803909,11.52665759648826
56,Mazda (NewYork),Mazda,SmallSUV,NewYork,139.49,5209,4.938,8.5581,0.4647,-1.018232454803909,11.52665759648826
57,Mazda (NewYork),Mazda,SmallSUV,NewYork,134.46,4962,4.9013,8.5096,0.5681,-1.018232454803909,11.52665759648826
58,Mazda (NewYork),Mazda,SmallSUV,NewYork,121.58,5453,4.8006,8.6039,0.6631,-1.018232454803909,11.52665759648826
59,Mazda (NewYork),Mazda,SmallSUV,NewYork,115.55,5700,4.7497,8.6482,0.7485,-1.018232454803909,11.52665759648826
60,Mazda (NewYork),Mazda,SmallSUV,NewYork,122.69,5868,4.8097,8.6773,0.823,-1.018232454803909,11.52665759648826
61,Mazda (NewYork),Mazda,SmallSUV,NewYork,125.19,6298,4.8299,8.748,0.8855,-1.018232454803909,11.52665759648826
62,Mazda (NewYork),Mazda,SmallSUV,NewYork,126.37,4792,4.8392,8.4747,0.935,-1.018232454803909,11.52665759648826
63,Mazda (NewYork),Mazda,SmallSUV,NewYork,120.19,6265,4.7891,8.7427,0.9709,-1.018232454803909,11.52665759648826
64,Mazda (NewYork),Mazda,SmallSUV,NewYork,111.31,8208,4.7123,9.0129,0.9927,-1.018232454803909,11.52665759648826
65,Mazda (NewYork),Mazda,SmallSUV,NewYork,105.14,8174,4.6553,9.0087,1.0,-1.018232454803909,11.52665759648826
66,Mazda (NewYork),Mazda,SmallSUV,NewYork,104.92,6687,4.6532,8.8079,0.9927,-1.018232454803909,11.52665759648826
67,Mazda (NewYork),Mazda,SmallSUV,NewYork,109.57,5725,4.6966,8.6526,0.9709,-1.018232454803909,11.52665759648826
68,Mazda (NewYork),Mazda,SmallSUV,NewYork,114.63,6600,4.7417,8.7948,0.935,-1.018232454803909,11.52665759648826
69,Mazda (NewYork),Mazda,SmallSUV,NewYork,118.3,4491,4.7732,8.4098,0.8855,-1.018232454803909,11.52665759648826
70,Mazda (NewYork),Mazda,SmallSUV,NewYork,114.02,6946,4.7364,8.8459,0.823,-1.018232454803909,11.52665759648826
71,Mazda (NewYork),Mazda,SmallSUV,NewYork,114.16,5824,4.7376,8.6697,0.7485,-1.018232454803909,11.52665759648826
72,Mazda (NewYork),Mazda,SmallSUV,NewYork,112.34,7504,4.7215,8.9232,0.6631,-1.018232454803909,11.52665759648826
73,Mazda (NewYork),Mazda,SmallSUV,NewYork,111.21,4883,4.7115,8.4935,0.5681,-1.018232454803909,11.52665759648826
74,Mazda (NewYork),Mazda,SmallSUV,NewYork,123.14,5951,4.8133,8.6913,0.4647,-1.018232454803909,11.52665759648826
75,Mazda (NewYork),Mazda,SmallSUV,NewYork,112.75,5655,4.7252,8.6403,0.3546,-1.018232454803909,11.52665759648826
76,Mazda (NewYork),Mazda,SmallSUV,NewYork,111.44,5456,4.7135,8.6045,0.2393,-1.018232454803909,11.52665759648826
77,Mazda (NewYork),Mazda,SmallSUV,NewYork,118.4,4430,4.7741,8.3962,0.1205,-1.018232454803909,11.52665759648826
78,Mazda (NewYork),Mazda,SmallSUV,NewYork,110.03,5831,4.7008,8.6709,0.0,-1.018232454803909,11.52665759648826
79,Mazda (NewYork),Mazda,SmallSUV,NewYork,106.55,5978,4.6686,8.6958,-0.1205,-1.018232454803909,11.52665759648826
80,Mazda (NewYork),Mazda,SmallSUV,NewYork,103.77,6864,4.6421,8.834,-0.2393,-1.018232454803909,11.52665759648826
81,Mazda (NewYork),Mazda,SmallSUV,NewYork,102.61,6265,4.631,8.7427,-0.3546,-1.018232454803909,11.52665759648826
82,Mazda (NewYork),Mazda,SmallSUV,NewYork,94.74,5449,4.5512,8.6032,-0.4647,-1.018232454803909,11.52665759648826
83,Mazda (NewYork),Mazda,SmallSUV,NewYork,97.61,4996,4.5809,8.5164,-0.5681,-1.018232454803909,11.52665759648826
84,Mazda (NewYork),Mazda,SmallSUV,NewYork,100.91,4645,4.6142,8.4435,-0.6631,-1.018232454803909,11.52665759648826
85,Mazda (NewYork),Mazda,SmallSUV,NewYork,103.51,6247,4.6397,8.7399,-0.7485,-1.018232454803909,11.52665759648826
86,Mazda (NewYork),Mazda,SmallSUV,NewYork,99.1,4984,4.5961,8.514,-0.823,-1.018232454803909,11.52665759648826
87,Mazda (NewYork),Mazda,SmallSUV,NewYork,99.53,6444,4.6005,8.7709,-0.8855,-1.018232454803909,11.52665759648826
88,Mazda (NewYork),Mazda,SmallSUV,NewYork,95.15,5946,4.5555,8.6905,-0.935,-1.018232454803909,11.52665759648826
89,Mazda (NewYork),Mazda,SmallSUV,NewYork,93.59,5883,4.5389,8.6798,-0.9709,-1.018232454803909,11.52665759648826
90,Mazda (NewYork),Mazda,SmallSUV,NewYork,104.22,4876,4.6465,8.4921,-0.9927,-1.018232454803909,11.52665759648826
91,Mazda (NewYork),Mazda,SmallSUV,NewYork,104.72,5369,4.6513,8.5884,-1.0,-1.018232454803909,11.52665759648826
92,Mazda (NewYork),Mazda,SmallSUV,NewYork,98.69,5151,4.592,8.5469,-0.9927,-1.018232454803909,11.52665759648826
93,Mazda (NewYork),Mazda,SmallSUV,NewYork,99.58,4868,4.601,8.4904,-0.9709,-1.018232454803909,11.52665759648826
94,Mazda (NewYork),Mazda,SmallSUV,NewYork,93.07,5992,4.5334,8.6982,-0.935,-1.018232454803909,11.52665759648826
95,Mazda (NewYork),Mazda,SmallSUV,NewYork,87.66,5756,4.4734,8.658,-0.8855,-1.018232454803909,11.52665759648826
96,Mazda (NewYork),Mazda,SmallSUV,NewYork,83.21,5821,4.4214,8.6692,-0.823,-1.018232454803909,11.52665759648826
97,Mazda (NewYork),Mazda,SmallSUV,NewYork,81.38,7252,4.3992,8.889,-0.7485,-1.018232454803909,11.52665759648826
98,Mazda (NewYork),Mazda,SmallSUV,NewYork,85.29,6488,4.446,8.7777,-0.6631,-1.018232454803909,11.52665759648826
99,Mazda (NewYork),Mazda,SmallSUV,NewYork,87.79,6835,4.4749,8.8298,-0.5681,-1.018232454803909,11.52665759648826
100,Mazda (NewYork),Mazda,SmallSUV,NewYork,90.11,6063,4.5011,8.71,-0.4647,-1.018232454803909,11.52665759648826
101,Mazda (NewYork),Mazda,SmallSUV,NewYork,85.3,6011,4.4461,8.7013,-0.3546,-1.018232454803909,11.52665759648826
102,Mazda (NewYork),Mazda,SmallSUV,NewYork,83.02,8778,4.4191,9.08,-0.2393,-1.018232454803909,11.52665759648826
103,Mazda (NewYork),Mazda,SmallSUV,NewYork,84.16,8616,4.4327,9.0614,-0.1205,-1.018232454803909,11.52665759648826
0,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,246.54,2105,5.5075,7.6521,0.0,-1.0277293545317892,10.418103872519474
1,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,252.04,1806,5.5296,7.4989,0.1205,-1.0277293545317892,10.418103872519474
2,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,247.68,1922,5.5121,7.5611,0.2393,-1.0277293545317892,10.418103872519474
3,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,250.49,2432,5.5234,7.7965,0.3546,-1.0277293545317892,10.418103872519474
4,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,271.26,1858,5.6031,7.5273,0.4647,-1.0277293545317892,10.418103872519474
5,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,268.94,1821,5.5945,7.5071,0.5681,-1.0277293545317892,10.418103872519474
6,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,285.27,2295,5.6534,7.7385,0.6631,-1.0277293545317892,10.418103872519474
7,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,293.36,1867,5.6814,7.5321,0.7485,-1.0277293545317892,10.418103872519474
8,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,272.61,2556,5.6081,7.8462,0.823,-1.0277293545317892,10.418103872519474
9,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,258.0,1839,5.5529,7.517,0.8855,-1.0277293545317892,10.418103872519474
10,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,247.46,2423,5.5113,7.7928,0.935,-1.0277293545317892,10.418103872519474
11,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,237.11,3046,5.4685,8.0216,0.9709,-1.0277293545317892,10.418103872519474
12,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,236.04,2367,5.464,7.7694,0.9927,-1.0277293545317892,10.418103872519474
13,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,243.41,2191,5.4947,7.6921,1.0,-1.0277293545317892,10.418103872519474
14,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,259.17,1808,5.5575,7.5,0.9927,-1.0277293545317892,10.418103872519474
15,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,263.2,2321,5.5729,7.7498,0.9709,-1.0277293545317892,10.418103872519474
16,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,257.4,1874,5.5506,7.5358,0.935,-1.0277293545317892,10.418103872519474
17,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,231.95,2291,5.4465,7.7367,0.8855,-1.0277293545317892,10.418103872519474
18,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,232.77,1985,5.45,7.5934,0.823,-1.0277293545317892,10.418103872519474
19,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,233.07,2752,5.4513,7.9201,0.7485,-1.0277293545317892,10.418103872519474
20,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,235.21,2523,5.4605,7.8332,0.6631,-1.0277293545317892,10.418103872519474
21,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,261.33,1962,5.5658,7.5817,0.5681,-1.0277293545317892,10.418103872519474
22,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,278.06,1577,5.6278,7.3633,0.4647,-1.0277293545317892,10.418103872519474
23,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,289.19,2088,5.6671,7.644,0.3546,-1.0277293545317892,10.418103872519474
24,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,275.61,1709,5.619,7.4437,0.2393,-1.0277293545317892,10.418103872519474
25,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,268.63,1628,5.5933,7.3951,0.1205,-1.0277293545317892,10.418103872519474
26,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,267.36,1473,5.5886,7.2951,-0.0,-1.0277293545317892,10.418103872519474
27,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,257.19,1729,5.5498,7.4553,-0.1205,-1.0277293545317892,10.418103872519474
28,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,263.71,1478,5.5748,7.2984,-0.2393,-1.0277293545317892,10.418103872519474
29,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,268.45,1540,5.5927,7.3395,-0.3546,-1.0277293545317892,10.418103872519474
30,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,254.24,1871,5.5383,7.5342,-0.4647,-1.0277293545317892,10.418103872519474
31,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,269.91,1524,5.5981,7.3291,-0.5681,-1.0277293545317892,10.418103872519474
32,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,271.3,1613,5.6032,7.3859,-0.6631,-1.0277293545317892,10.418103872519474
33,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,248.83,1542,5.5168,7.3408,-0.7485,-1.0277293545317892,10.418103872519474
34,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,248.19,1664,5.5142,7.417,-0.823,-1.0277293545317892,10.418103872519474
35,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,251.7,1980,5.5283,7.5909,-0.8855,-1.0277293545317892,10.418103872519474
36,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,264.25,1449,5.5769,7.2786,-0.935,-1.0277293545317892,10.418103872519474
37,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,259.83,1592,5.56,7.3727,-0.9709,-1.0277293545317892,10.418103872519474
38,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,270.81,1203,5.6014,7.0926,-0.9927,-1.0277293545317892,10.418103872519474
39,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,273.36,1740,5.6108,7.4616,-1.0,-1.0277293545317892,10.418103872519474
40,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,255.96,1469,5.545,7.2923,-0.9927,-1.0277293545317892,10.418103872519474
41,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,238.48,1901,5.4743,7.5501,-0.9709,-1.0277293545317892,10.418103872519474
42,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,252.24,1590,5.5304,7.3715,-0.935,-1.0277293545317892,10.418103872519474
43,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,267.79,1652,5.5902,7.4097,-0.8855,-1.0277293545317892,10.418103872519474
44,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,272.15,1653,5.6063,7.4103,-0.823,-1.0277293545317892,10.418103872519474
45,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,293.28,1355,5.6811,7.2116,-0.7485,-1.0277293545317892,10.418103872519474
46,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,309.19,1565,5.734,7.3556,-0.6631,-1.0277293545317892,10.418103872519474
47,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,319.94,1194,5.7681,7.0851,-0.5681,-1.0277293545317892,10.418103872519474
48,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,305.69,1497,5.7226,7.3112,-0.4647,-1.0277293545317892,10.418103872519474
49,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,333.33,1211,5.8091,7.0992,-0.3546,-1.0277293545317892,10.418103872519474
50,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,342.39,1314,5.836,7.1808,-0.2393,-1.0277293545317892,10.418103872519474
51,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,335.85,1252,5.8167,7.1325,-0.1205,-1.0277293545317892,10.418103872519474
52,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,324.81,1424,5.7833,7.2612,0.0,-1.0277293545317892,10.418103872519474
53,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,329.01,1241,5.7961,7.1237,0.1205,-1.0277293545317892,10.418103872519474
54,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,302.64,1564,5.7125,7.355,0.2393,-1.0277293545317892,10.418103872519474
55,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,313.41,1490,5.7475,7.3065,0.3546,-1.0277293545317892,10.418103872519474
56,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,298.82,1481,5.6998,7.3005,0.4647,-1.0277293545317892,10.418103872519474
57,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,304.41,1559,5.7184,7.3518,0.5681,-1.0277293545317892,10.418103872519474
58,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,296.57,1655,5.6923,7.4116,0.6631,-1.0277293545317892,10.418103872519474
59,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,292.68,1620,5.6791,7.3902,0.7485,-1.0277293545317892,10.418103872519474
60,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,281.81,1729,5.6412,7.4553,0.823,-1.0277293545317892,10.418103872519474
61,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,279.55,1572,5.6332,7.3601,0.8855,-1.0277293545317892,10.418103872519474
62,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,307.24,2152,5.7276,7.6742,0.935,-1.0277293545317892,10.418103872519474
63,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,329.27,1696,5.7969,7.436,0.9709,-1.0277293545317892,10.418103872519474
64,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,335.16,1561,5.8146,7.3531,0.9927,-1.0277293545317892,10.418103872519474
65,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,334.74,1778,5.8133,7.4832,1.0,-1.0277293545317892,10.418103872519474
66,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,349.17,1168,5.8556,7.063,0.9927,-1.0277293545317892,10.418103872519474
67,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,369.46,1037,5.9121,6.9441,0.9709,-1.0277293545317892,10.418103872519474
68,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,354.45,1374,5.8706,7.2255,0.935,-1.0277293545317892,10.418103872519474
69,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,353.08,1215,5.8667,7.1025,0.8855,-1.0277293545317892,10.418103872519474
70,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,322.34,1520,5.7756,7.3265,0.823,-1.0277293545317892,10.418103872519474
71,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,340.95,1480,5.8317,7.2998,0.7485,-1.0277293545317892,10.418103872519474
72,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,378.04,1441,5.935,7.2731,0.6631,-1.0277293545317892,10.418103872519474
73,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,379.56,1105,5.939,7.0076,0.5681,-1.0277293545317892,10.418103872519474
74,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,341.3,1444,5.8328,7.2752,0.4647,-1.0277293545317892,10.418103872519474
75,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,351.85,1307,5.8632,7.1755,0.3546,-1.0277293545317892,10.418103872519474
76,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,336.3,1369,5.818,7.2218,0.2393,-1.0277293545317892,10.418103872519474
77,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,325.33,1248,5.7848,7.1293,0.1205,-1.0277293545317892,10.418103872519474
78,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,335.68,1484,5.8162,7.3025,0.0,-1.0277293545317892,10.418103872519474
79,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,339.98,1218,5.8289,7.105,-0.1205,-1.0277293545317892,10.418103872519474
80,Chevrolet (Florida),Chevrolet,SmallSUV,Florida,331.78,1506,5.8045,7.3172,-0.2393,-1.0277293545317892,10.418103872519474
